"geometry","annee","nom_iris","code_iris","type_iris","nom_commune","code_commune","nom_epci","code_epci","type_epci","nom_departement","code_departement","nom_region","code_region","domaine_de_tension","nb_sites_photovoltaique_enedis","energie_produite_annuelle_photovoltaique_enedis_mwh","nb_sites_eolien_enedis","energie_produite_annuelle_eolien_enedis_mwh","nb_sites_hydraulique_enedis","energie_produite_annuelle_hydraulique_enedis_mwh","nb_sites_bio_energie_enedis","energie_produite_annuelle_bio_energie_enedis_mwh","nb_sites_cogeneration_enedis","energie_produite_annuelle_cogeneration_enedis_mwh","nb_sites_autres_filieres_enedis","energie_produite_annuelle_autres_filieres_enedis_mwh","geom","geo_point_2d"
,2018,"La République","861941003","A","Poitiers","86194","CU du Grand-Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","2","333.8524675800506",,,,,,,,,,,,
,2018,"Le Breuil-Mingot","861940603","A","Poitiers","86194","CU du Grand-Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA","12","34.594925724591135",,,,,,,,,,,,
,2012,"Non affecté","86062xxxx","_","Chasseneuil-du-Poitou","86062","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","HTA",,,,,,,,,"1","6094.96",,,,
,2012,"Non affecté","86062xxxx","_","Chasseneuil-du-Poitou","86062","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","1","61.75342898485508",,,,,,,,,,,,
,2018,"Le Porteau","861940901","H","Poitiers","86194","CU du Grand-Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA","12","43.29685099637592",,,,,,,,,,,,
,2018,"Les Cours","861940301","H","Poitiers","86194","CU du Grand-Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA","12","63.440868003489",,,,,,,,,,,,
,2018,"Les Facultés","861940404","H","Poitiers","86194","CU du Grand-Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2018,"Les Facultés","861940404","H","Poitiers","86194","CU du Grand-Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","1","113.21675829528057",,,,,,,,,,,,
,2018,"Les Facultés","861940404","H","Poitiers","86194","CU du Grand-Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","HTA",,,,,,,,,"1","25.799166666666668",,,,
,2018,"Les Portes du Futur","860620103","A","Chasseneuil-du-Poitou","86062","CU du Grand-Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2018,"Les Portes du Futur","860620103","A","Chasseneuil-du-Poitou","86062","CU du Grand-Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","5","438.0804590720068",,,,,,,,,,,,
,2018,"Les Rocs","861940902","H","Poitiers","86194","CU du Grand-Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2012,"Non affecté","86041xxxx","_","Buxerolles","86041","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2018,"Ligugé (commune non irisée)","861330000","Z","Ligugé","86133","CU du Grand-Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","1","9.327320168888853",,,,,,,,,,,,
,2012,"Gibauderie","861940402","H","Poitiers","86194","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2012,"Iassi","861940503","H","Poitiers","86194","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2018,"Mileterie","861940403","A","Poitiers","86194","CU du Grand-Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","HTA",,,,,,,,,"1","21698.8365",,,,
,2018,"Montmidi","861940903","H","Poitiers","86194","CU du Grand-Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2013,"Chilvert","861940201","H","Poitiers","86194","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2013,"Les Templiers","861940502","H","Poitiers","86194","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2018,"Planty-Amandiers","860410102","H","Buxerolles","86041","CU du Grand-Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2018,"Pres-Mignons","861940203","H","Poitiers","86194","CU du Grand-Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2018,"Quatre Roues-Les Dunes","861940703","H","Poitiers","86194","CU du Grand-Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA","11","48.17042589595287",,,,,,,,,,,,
,2018,"Rive Gauche","860700101","H","Chauvigny","86070","CU du Grand-Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","6","639.0458377127073",,,,,,,,,,,,
,2018,"Saint-Cyprien","861940303","H","Poitiers","86194","CU du Grand-Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2018,"Saint-Eloi-Fraternité","861940605","H","Poitiers","86194","CU du Grand-Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","2","138.356261701954",,,,,,,,,,,,
,2018,"Saint-Georges-lès-Baillargeaux (commune non irisée)","862220000","Z","Saint-Georges-lès-Baillargeaux","86222","CU du Grand-Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","HTA","1","4685.146833333333",,,,,,,,,,,,
,2011,"Ganterie","861940702","H","Poitiers","86194","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","1","167.82372379336522",,,,,,,,,,,,
,2011,"Ganterie","861940702","H","Poitiers","86194","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2011,"Gibauderie","861940402","H","Poitiers","86194","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2011,"Ermitage","862140101","H","Saint-Benoît","86214","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2017,"Non affecté","86214xxxx","_","Saint-Benoît","86214","CA Grand-Poitiers","200069854","CA","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","1","144.423",,,,,,,,,,,,
,2011,"Gibauderie-Fontarnaud","862140104","H","Saint-Benoît","86214","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA","10","24.346519316063322",,,,,,,,,,,,
,2019,"Montmidi","861940903","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","1","66.88483333333335",,,,,,,,,,,,
,2020,"Chilvert","861940201","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Bel-Air","861941002","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","HTA",,,,,,,,,"1","2810.2795",,,,
,2019,"Clos Gauthier-Les Sables","861940302","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2019,"Chilvert","861940201","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2019,"Le Porteau","861940901","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA","13","42.51421525791166",,,,,,,,,,,,
,2020,"Ganterie","861940702","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Bonnes (commune non irisée)","860310000","Z","Bonnes","86031","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT > 36 kVA","1","230.88783333333333",,,,,,,,,,,,
,2020,"Quatre Roues-Les Dunes","861940703","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA","12","46.82471937732585",,,,,,,,,,,,
,2019,"Prés Mignons","861940203","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Écarts","861150103","H","Jaunay-Marigny","86115","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA","34","91.15083387880269",,,,,,,,,,,,
,2020,"Montmidi","861940903","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Pointe à Miteau","861940204","A","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2019,"Couronneries-Europe","861940802","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA","22","164.13888139502546",,,,,,,,,,,,
,2019,"Saint-Cyprien","861940303","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Saint-Éloi-Fraternité","861940605","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA","11","63.4158715854361",,,,,,,,,,,,
,2020,"Prés Mignons","861940203","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2019,"Sainte-Croix","861940105","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Futuroscope","860620102","A","Chasseneuil-du-Poitou","86062","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Saint-Georges-lès-Baillargeaux (commune non irisée)","862220000","Z","Saint-Georges-lès-Baillargeaux","86222","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT > 36 kVA","1","101.509",,,,,,,,,,,,
,2020,"Entre Route de Poitiers et Route de Chinon","861370103","H","Loudun","86137","CC du Pays Loudunais","248600447","CC","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Chantejeau","862140102","H","Saint-Benoît","86214","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT > 36 kVA","1","58.301",,,,,,,,,,,,
,2019,"Les Cours","861940301","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA","12","60.88403531815307",,,,,,,,,,,,
,2020,"La Demi-Lune","861941001","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA","12","33.60249532807988",,,,,,,,,,,,
,2020,"Ligugé (commune non irisée)","861330000","Z","Ligugé","86133","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA","15","54.50551796389001",,,,,,,,,,,,
,2020,"Montmidi","861940903","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT > 36 kVA","1","58.1635",,,,,,,,,,,,
,2020,"Couronneries-Nimègue","861940803","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","HTA",,,,,,,,,"1","15995.136",,,,
,2020,"Touffenet","861940601","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT > 36 kVA","4","752.541",,,,,,,,,,,,
,2019,"Dissay (commune non irisée)","860950000","Z","Dissay","86095","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","1","136.275",,,,,,,,,,,,
,2020,"Zone Urbaine","860620101","H","Chasseneuil-du-Poitou","86062","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT > 36 kVA","1","116.44216666666667",,,,,,,,,,,,
,2019,"Ligugé (commune non irisée)","861330000","Z","Ligugé","86133","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA","13","79.0180645451429",,,,,,,,,,,,
,2019,"Dissay (commune non irisée)","860950000","Z","Dissay","86095","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA","50","173.31181204902458",,,,,,,,,,,,
,2019,"Ligugé (commune non irisée)","861330000","Z","Ligugé","86133","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","1","9.505",,,,,,,,,,,,
,2019,"Les Facultés","861940404","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Iassi","861940503","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2019,"Bourg","862140103","H","Saint-Benoît","86214","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA","11","36.97699743468998",,,,,,,,,,,,
,2019,"Ecarts","861150103","H","Jaunay-Marigny","86115","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","3","346.542",,,,,,,,,,,,
,2019,"Gibauderie-Fontarnaud","862140104","H","Saint-Benoît","86214","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","4","533.697",,,,,,,,,,,,
,2019,"Ecarts","861150103","H","Jaunay-Marigny","86115","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA","32","96.39756815383642",,,,,,,,,,,,
,2019,"Gibauderie-Fontarnaud","862140104","H","Saint-Benoît","86214","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA","15","40.840005099071206",,,,,,,,,,,,
,2020,"Saint-Éloi-Fraternité","861940605","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT > 36 kVA","3","399.20483333333334",,,,,,,,,,,,
,2020,"Ermitage","862140101","H","Saint-Benoît","86214","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Rive Gauche","860700101","H","Chauvigny","86070","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Les Templiers","861940502","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Les Portes du Futur","860620103","A","Chasseneuil-du-Poitou","86062","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT > 36 kVA","5","433.14",,,,,,,,,,,,
,2019,"Saint-Georges-lès-Baillargeaux (commune non irisée)","862220000","Z","Saint-Georges-lès-Baillargeaux","86222","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","HTA","1","4773.54",,,,,,,,,,,,
,2019,"Le Breuil-Mingot","861940603","A","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA","12","34.07099254021245",,,,,,,,,,,,
,2019,"Bonnes (commune non irisée)","860310000","Z","Bonnes","86031","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","1","229.316",,,,,,,,,,,,
,2019,"Bonnes (commune non irisée)","860310000","Z","Bonnes","86031","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Carnot","861940106","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2019,"Futuroscope","860620102","A","Chasseneuil-du-Poitou","86062","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2019,"Fictif - Chasseneuil-du-Poitou","86062xxxx","F","Chasseneuil-du-Poitou","86062","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2019,"Saint-Eloi-Mandela","861940604","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA","19","121.41002642218713",,,,,,,,,,,,
,2019,"Chantejeau","862140102","H","Saint-Benoît","86214","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","1","60.27",,,,,,,,,,,,
,2020,"Écarts","861150103","H","Jaunay-Marigny","86115","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT > 36 kVA","5","544.928",,,,,1,213.35,,,,,,
,2020,"Couronneries-Europe","861940802","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA","22","144.07063253528835",,,,,,,,,,,,
,2019,"Touffenet","861940601","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Clos Gauthier-Les Sables","861940302","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","HTA",,,,,,,,,"1","2252.1018333333336",,,,
,2019,"Aliénor d'Aquitaine","861940804","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2019,"Couronneries-Nimegue","861940803","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","HTA",,,,,,,,,"1","15340.8305",,,,
,2019,"Aliénor d'Aquitaine","861940804","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","1","228.315",,,,,,,,,,,,
,2019,"Couronneries-Nimegue","861940803","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2019,"La République","861941003","A","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","2","345.1886289751921",,,,,,,,,,,,
,2020,"La République","861941003","A","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Fictif - Saint-Benoît","86214xxxx","F","Saint-Benoît","86214","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT > 36 kVA","1","145.307",,,,,,,,,,,,
,2020,"Zone Urbaine","860620101","H","Chasseneuil-du-Poitou","86062","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA","28","74.63524432103763",,,,,,,,,,,,
,2019,"Ganterie","861940702","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Z.A. du Grand Large","862140105","A","Saint-Benoît","86214","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2019,"Quartier du Futuroscope","861150101","H","Jaunay-Marigny","86115","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2019,"Rive Gauche","860700101","H","Chauvigny","86070","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","8","968.141",,,,,,,,,,,,
,2019,"Rive Gauche","860700101","H","Chauvigny","86070","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2019,"Zone Urbaine","860620101","H","Chasseneuil-du-Poitou","86062","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","1","113.95433333333332",,,,,,,,,,,,
,2019,"Les Rocs","861940902","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Clos Gauthier-Les Sables","861940302","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Aliénor d'Aquitaine","861940804","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Saint-Éloi-Mandela","861940604","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA","20","118.76422960914272",,,,,,,,,,,,
,2019,"Zone d'Activités Futuroscope","861150104","A","Jaunay-Marigny","86115","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","2","164.319",,,,,,,,,,,,
,2019,"Iassi","861940503","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Saint-Cyprien","861940303","H","Poitiers","86194","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Quartier du Futuroscope","861150101","H","Jaunay-Marigny","86115","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2020,"Rive Gauche","860700101","H","Chauvigny","86070","CU du Grand Poitiers","200069854","CU","VIENNE","86","NOUVELLE AQUITAINE","75","BT > 36 kVA","9","1029.486",,,,,,,,,,,,
,2014,"Ganterie","861940702","H","Poitiers","86194","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2014,"Planty-Amandiers","860410102","H","Buxerolles","86041","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT <= 36 kVA",,,,,,,,,,,,,,
,2014,"Les Facultes","861940404","H","Poitiers","86194","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","HTA",,,,,,,,,"1","4362.392",,,,
,2014,"Les Facultes","861940404","H","Poitiers","86194","CA Grand Poitiers","248600157","CA","Vienne","86","Nouvelle-Aquitaine","75","BT > 36 kVA","1","0.405",,,,,,,,,,,,
